NORAD_CAT_ID,RCS,SOURCE
40642,0.013,2
40643,0.07,1
40644,0.009,3
40645,0.014,2
40646,0.023,8
40647,0.016,3
40648,0.06,8
40649,0.08,2
40650,0.009,6
40663,24.6,2
40664,67.8,6
40665,18.2,2
40666,11.6,3
40672,0.009,2
40673,0.01,2
40674,0.008,4
40675,0.014,1
40676,0.013,3
40677,0.012,3
40678,0.01,6
40679,0.004,3
40680,0.008,2
40681,0.007,4
40682,0.009,2
40683,0.005,1
40684,0.008,1
40685,0.015,5
40686,0.008,5
40687,0.01,1
40688,0.009,4
40689,0.016,2
40690,0.01,4
40691,0.013,2
40692,0.006,3
40693,0.009,4
40694,0.014,3
40695,0.005,3
40696,0.009,5
40697,3.39,22
40698,1.93,18
40699,15,18
40701,5.13,19
40703,0.015,6
40704,0.013,5
40705,0.012,7
40706,0.012,3
40707,0.014,3
40708,0.014,6
40709,0.008,3
40710,0.009,4
40711,0.012,1
40712,0.01,1
40715,1.59,15
40716,1.52,14
40717,1.5,13
40718,0.47,11
40719,0.08,9
40720,5.57,20
40721,0.007,2
40730,19.4,2
40732,4.03,4
40733,23.3,1
40734,4.03,3
40735,5.51,5
40746,5.91,2
40747,12.3,4
40748,16.6,10
40749,24.2,10
40750,8.4,20
40751,7.35,1
40752,0.034,4
40753,0.015,1
40754,0.016,2
40755,0.014,1
40756,0.018,1
40757,0.013,2
40758,0.019,1
40759,0.013,1
40760,0.019,1
40761,0.023,3
40762,0.049,1
40763,0.017,3
40764,0.016,2
40765,0.021,4
40766,0.013,1
40767,0.018,1
40769,0.017,1
40770,0.021,2
40771,0.042,2
40772,0.025,2
40773,0.022,5
40774,0.05,1
40775,0.029,4
40776,0.05,2
40778,0.016,1
40779,0.11,2
40780,0.025,1
40781,0.2,1
40782,0.09,2
40783,0.18,5
40784,0.19,6
40785,0.39,4
40786,0.08,2
40787,0.023,2
40788,0.07,5
40789,0.027,3
40791,0.026,2
40792,0.004,5
40793,0.005,7
40794,0.014,1
40795,0.01,7
40796,0.006,4
40797,0.004,2
40798,0.015,2
40799,0.002,1
40800,0.009,2
40801,0.007,1
40802,0.004,4
40803,0.006,1
40804,0.01,3
40805,0.006,3
40806,0.007,1
40807,0.013,2
40808,0.004,4
40810,0.006,5
40811,0.011,3
40813,0.13,1
40814,0.26,2
40815,0.22,1
40816,0.048,1
40817,0.17,1
40818,0.047,9
40819,0.33,1
40820,0.14,1
40821,0.08,2
40822,0.014,1
40823,0.09,1
40824,0.05,2
40825,0.08,3
40826,0.09,1
40827,0.06,1
40828,0.07,1
40829,0.19,3
40830,0.041,1
40831,0.13,1
40832,0.09,1
40833,0.08,1
40834,0.043,1
40835,0.048,5
40836,0.045,1
40837,0.12,1
40838,0.28,2
40839,0.44,1
40840,0.27,5
40842,0.1,1
40843,0.26,5
40844,0.14,1
40845,0.16,3
40846,0.13,1
40847,0.41,5
40848,0.31,6
40849,0.25,1
40850,0.12,4
40851,0.4,1
40852,0.47,6
40853,0.34,3
40854,0.3,3
40855,0.68,4
40856,0.01,1
40857,0.048,1
40858,0.56,1
40859,0.14,1
40860,0.44,5
40861,0.3,1
40862,0.34,2
40863,0.47,1
40864,0.05,3
40865,0.14,1
40866,0.14,1
40867,0.15,1
40868,0.2,1
40869,0.1,1
40870,0.045,1
40874,12.5,5
40875,7.42,1
40876,8.9,8
40877,12.5,6
40878,3.32,18
40879,6.32,19
40880,1.05,2
40881,2.08,4
40882,28.7,2
40884,7.78,10
40887,100,101
40888,35.8,1
40889,9.49,6
40890,11.2,5
40892,65.2,1
40894,3.67,18
40895,41.8,5
40899,0.28,6
40900,0.049,4
40901,0.26,9
40902,0.28,7
40903,0.31,4
40904,0.59,11
40905,0.19,5
40906,0.08,2
40907,0.1,4
40908,0.1,7
40909,0.042,9
40910,0.046,5
40911,0.09,3
40912,0.08,4
40913,2.42,17
40914,0.002,3
40917,0.004,1
40918,0.047,6
40919,0.008,4
40920,1.56,12
40921,1.49,14
40922,1.5,17
40923,4.36,14
40925,0.85,11
40926,0.06,2
40927,0.05,5
40928,0.06,3
40930,5.16,7
40931,0.3,9
40932,0.09,6
40933,0.08,6
40934,0.13,8
40935,0.09,6
40936,0.038,8
40937,5.99,6
40938,71.4,5
40940,55.7,4
40941,81.4,1
40942,35.4,2
40943,10.6,1
40946,25,1
40947,52.5,1
40958,0.34,10
40959,0.41,12
40960,0.4,8
40961,2.32,17
40982,87,5
40985,6.52,1
40986,6.06,14
40988,2.91,17
40991,0.17,1
40992,0.005,1
40993,0.01,3
40994,0.004,1
40995,0.015,3
40996,0.007,1
40997,0.016,1
40998,0.017,1
40999,0.009,6
41000,0.009,1
41001,0.01,2
41002,0.01,1
41003,0.004,1
41004,0.007,2
41005,0.019,3
41006,0.015,4
41007,0.01,6
41008,0.007,4
41009,0.018,5
41010,0.007,1
41011,0.004,2
41013,0.008,3
41014,0.011,1
41015,0.011,6
41016,0.011,7
41017,0.007,1
41018,0.005,2
41019,15.9,1
41020,7.3,1
41021,66,5
41022,16.9,9
41024,0.016,1
41025,0.33,1
41026,5.09,14
41028,45.8,8
41029,79,1
41030,47.5,2
41031,16.2,8
41032,23.3,6
41033,5.64,3
41034,83.9,6
41036,26.3,3
41037,10.3,2
41038,5.16,14
41039,6.32,17
41040,0.025,6
41041,0.022,2
41042,0.022,2
41045,0.01,9
41046,0.06,3
41047,0.1,5
41048,0.1,9
41049,0.08,5
41050,0.11,4
41051,0.02,2
41052,0.014,6
41053,0.05,6
41054,0.017,7
41055,0.039,12
41056,0.04,10
41057,0.08,4
41058,0.032,9
41059,0.08,5
41060,0.036,7
41061,0.027,14
41062,0.042,8
41063,0.06,5
41064,0.049,4
41065,0.039,13
41066,0.041,11
41067,0.032,11
41068,0.02,7
41069,0.012,5
41070,0.012,10
41071,0.05,6
41072,0.016,8
41073,0.046,7
41074,0.01,4
41075,0.015,9
41076,0.021,5
41077,0.015,2
41078,0.015,5
41079,0.013,6
41080,0.006,5
41081,0.017,7
41082,0.011,7
41083,0.013,7
41084,0.026,11
41085,0.027,12
41086,0.017,4
41087,0.009,8
41088,0.004,1
41089,0.025,11
41090,0.029,8
41091,0.009,6
41092,0.002,1
41093,0.028,4
41094,0.028,4
41095,0.028,5
41096,0.018,4
41097,0.03,4
41099,0.75,7
41103,36.2,2
41108,4.77,15
41113,0.048,5
41117,0.11,1
41118,0.49,1
41120,0.09,2
41121,3.36,1
41122,0.01,1
41123,6.96,13
41126,0.015,6
41127,0.041,2
41128,0.07,2
41129,0.025,4
41130,0.019,5
41131,0.021,3
41132,0.004,4
41133,0.019,2
41134,0.006,10
41135,0.028,7
41136,0.029,4
41137,0.027,4
41138,0.014,4
41139,0.026,5
41140,0.011,5
41141,0.034,5
41142,0.014,6
41143,0.024,5
41144,0.009,6
41145,0.03,4
41146,0.026,5
41147,0.026,7
41148,0.029,5
41149,0.029,6
41150,0.02,5
41151,0.015,2
41152,0.023,5
41153,0.03,4
41154,0.022,5
41155,0.023,4
41156,0.026,6
41157,0.032,5
41158,0.021,4
41159,0.021,4
41160,0.028,7
41161,0.026,4
41162,0.03,5
41163,0.03,5
41164,0.012,4
41165,0.029,4
41166,0.54,11
41167,0.4,9
41168,0.14,10
41169,5.2,13
41170,0.047,7
41171,0.26,9
41172,11.8,9
41173,1.55,10
41174,4.09,4
41175,4.04,6
41176,1.14,2
41179,0.57,8
41180,0.58,13
41181,0.62,12
41182,0.6,14
41183,0.54,11
41184,0.52,12
41185,0.48,11
41186,0.63,13
41187,0.59,15
41188,0.56,8
41189,0.6,10
41191,19.3,1
41192,6.13,2
41193,5.87,12
41194,17.8,5
41195,10.2,10
41196,0.028,5
41197,0.027,2
41198,0.027,4
41199,0.026,7
41200,0.026,2
41201,0.021,4
41202,0.028,5
41203,0.027,7
41204,0.024,3
41205,0.014,3
41206,0.03,3
41207,0.002,1
41208,0.029,6
41210,0.03,4
41211,0.005,5
41212,0.031,6
41213,0.019,5
41214,0.004,5
41215,0.017,4
41216,0.041,2
41217,0.025,7
41218,0.016,4
41219,0.005,3
41220,0.035,4
41221,0.005,8
41222,0.013,3
41223,0.85,2
41224,0.027,4
41225,0.028,6
41226,0.025,5
41227,0.005,5
41228,0.027,5
41229,0.029,6
41230,0.028,5
41231,0.023,3
41232,0.026,5
41233,0.021,6
41234,0.029,3
41235,0.004,1
41236,0.028,4
41237,0.018,5
41238,66.1,2
41240,2.89,15
41241,13.1,3
41242,7.18,7
41243,0.023,4
41244,0.032,5
41245,0.018,2
41246,0.029,4
41247,0.021,5
41248,0.023,3
41249,0.002,1
41251,0.027,7
41252,0.015,2
41253,0.029,1
41254,0.025,3
41255,0.03,3
41256,0.023,4
41257,0.025,4
41258,0.027,5
41259,0.027,5
41260,0.002,3
41261,0.022,5
41262,0.016,3
41263,0.028,3
41264,0.003,2
41265,0.03,6
41266,0.028,1
41267,0.002,1
41268,0.026,5
41269,0.018,6
41270,0.027,4
41271,0.002,1
41272,0.026,1
41273,0.002,1
41274,0.029,1
41275,0.021,1
41276,0.009,6
41277,0.034,5
41279,0.029,2
41280,0.022,5
41281,0.014,1
41282,0.027,2
41283,0.023,3
41284,0.015,2
41285,0.011,4
41286,0.003,2
41287,0.028,5
41288,0.026,5
41289,0.013,4
41290,0.024,2
41291,0.002,1
41292,0.023,5
41293,0.023,4
41294,0.015,4
41295,0.016,2
41296,0.028,3
41297,0.028,6
41298,0.002,1
41299,0.025,5
41300,0.027,8
41301,0.002,3
41302,0.015,4
41303,0.029,3
41304,0.016,5
41305,0.004,3
41306,0.031,5
41308,11.6,2
41309,13.4,2
41310,39.9,1
41311,3.56,1
41312,7.26,10
41313,0.31,10
41314,0.04,8
41315,9.78,6
41316,3.84,1
41317,0.18,1
41321,0.13,1
41325,13.2,9
41328,26.1,1
41329,2.74,1
41330,13.1,8
41331,3.17,1
41332,0.68,11
41333,1.47,9
41335,4.97,12
41336,3.25,12
41337,5.9,9
41338,0.41,8
41339,0.44,6
41340,0.12,4
41341,28.1,13
41343,0.002,1
41345,0.034,2
41346,0.02,1
41347,0.03,3
41348,0.03,4
41349,0.002,1
41350,0.031,3
41351,0.032,2
41352,0.028,5
41353,0.013,2
41354,0.027,1
41355,0.015,6
41356,0.002,1
41357,0.014,3
41358,0.002,1
41359,0.002,1
41360,0.015,2
41361,0.03,3
41363,0.031,2
41364,0.044,4
41365,0.002,1
41366,0.02,3
41367,0.028,1
41368,0.012,6
41369,0.025,3
41371,0.004,2
41372,0.002,1
41373,0.024,3
41374,0.026,5
41375,0.032,4
41376,0.023,5
41377,0.031,3
41378,0.012,6
41379,0.023,2
41380,23.6,4
41381,11.9,6
41382,49.7,4
41383,34,1
41385,2.85,6
41386,7.66,13
41390,2.57,7
41394,5.53,12
41395,9.31,11
41396,0.008,3
41397,0.022,3
41398,0.029,3
41399,0.025,3
41400,0.016,4
41401,0.025,5
41402,0.002,1
41403,0.002,1
41404,0.015,4
41405,0.028,3
41406,0.025,6
41407,0.004,1
41408,0.027,7
41409,0.028,4
41410,0.016,5
41411,0.024,6
41412,0.025,3
41413,0.027,4
41414,0.031,4
41415,0.022,3
41416,0.01,3
41417,0.032,2
41418,0.028,3
41419,0.027,4
41420,0.021,3
41421,0.042,4
41422,0.03,3
41423,0.035,5
41424,0.035,4
41425,0.035,3
41426,0.025,3
41427,0.026,3
41428,0.027,6
41429,0.002,3
41430,0.03,5
41431,0.006,5
41432,0.03,2
41433,0.002,3
41434,26.2,5
41435,8.72,4
41439,0.032,5
41440,0.43,6
41441,0.53,5
41442,1.85,7
41444,0.013,4
41445,0.038,4
41446,0.009,1
41447,0.049,1
41456,5.31,12
41457,1.01,10
41458,0.05,2
41459,0.023,7
41460,0.07,5
41461,2.36,11
41463,0.34,9
41464,2.62,12
41465,2.42,10
41466,0.06,3
41469,9.01,7
41470,2,4
41471,9.86,1
41472,14.9,6
41473,3.78,12
41477,0.06,1
41478,0.05,2
41479,0.08,7
41480,0.09,6
41481,0.09,6
41482,0.1,3
41483,0.1,6
41484,0.61,2
41486,0.07,7
41487,0.09,9
41491,0.021,1
41493,0.002,1
41495,0.027,3
41496,0.015,1
41497,0.002,1
41498,0.016,3
41499,0.01,2
41500,0.002,1
41501,0.012,2
41502,0.027,4
41503,0.012,7
41504,0.01,6
41505,0.019,6
41506,0.019,2
41507,0.002,1
41508,0.021,1
41509,0.002,1
41510,0.002,1
41511,0.002,1
41513,0.002,3
41514,0.025,5
41515,0.014,2
41516,0.019,2
41517,0.002,1
41518,0.016,1
41519,0.002,5
41520,0.013,2
41521,0.025,2
41522,0.025,3
41523,0.026,5
41525,0.002,1
41526,0.002,1
41528,0.028,3
41529,0.016,6
41530,0.019,1
41531,0.023,2
41532,0.021,2
41533,0.02,2
41534,0.027,3
41535,0.004,2
41536,0.026,6
41537,0.019,3
41540,0.03,2
41541,0.028,3
41549,6.43,4
41550,7.95,2
41551,3.16,3
41552,8.01,1
41554,5.5,6
41555,2.07,1
41556,4.85,12
41557,0.29,9
41558,0.33,8
41560,0.18,5
41561,0.024,7
41562,0.045,5
41563,0.1,4
41564,0.1,5
41565,0.11,8
41566,0.049,9
41567,0.07,5
41568,0.1,7
41569,0.05,10
41570,0.08,4
41571,0.12,9
41572,0.09,5
41573,0.1,5
41574,0.12,5
41575,0.09,4
41576,0.11,5
41577,0.11,5
41578,0.08,5
41579,3.11,9
41580,4.07,10
41581,7.89,1
41582,2.52,2
41583,4.68,3
41586,15.1,2
41587,5.61,5
41588,9.6,2
41589,7.14,3
41590,19.8,5
41591,6.56,2
41592,29.8,3
41593,1.26,3
41594,3.09,2
41595,0.1,3
41599,2.16,10
41600,0.06,4
41601,0.38,9
41602,0.2,2
41603,0.31,6
41604,0.62,11
41605,0.24,7
41606,0.08,8
41607,0.033,5
41608,0.08,6
41609,0.06,7
41610,0.05,6
41611,0.08,4
41612,0.06,5
41613,0.07,7
41614,0.07,4
41615,0.05,5
41616,0.041,10
41617,0.07,7
41618,0.05,5
41619,0.05,8
41620,6.44,8
41621,5.19,9
41622,13.7,2
41623,3.32,1
41634,8.97,11
41635,5.84,11
41641,0.18,5
41642,0.018,2
41643,0.046,3
41644,0.046,2
41645,0.042,6
41646,0.06,1
41647,0.04,3
41648,0.032,1
41649,0.049,6
41650,0.08,1
41651,0.046,1
41652,0.002,3
41654,0.002,1
41655,0.022,1
41656,0.002,1
41657,0.002,1
41660,0.015,2
41661,0.025,4
41662,0.036,2
41663,0.002,1
41664,0.002,1
41666,0.002,1
41668,0.016,2
41669,0.011,2
41675,0.56,1
41676,0.031,3
41677,0.44,4
41678,0.038,1
41679,0.03,4
41680,0.03,1
41681,0.15,4
41682,0.07,1
41683,0.044,5
41684,0.039,4
41685,0.07,1
41686,0.048,1
41687,0.07,1
41688,0.049,5
41689,0.033,2
41690,0.009,2
41691,0.01,1
41692,0.014,2
41693,0.018,3
41694,0.016,3
41695,0.047,5
41696,0.023,6
41697,0.047,3
41698,0.017,5
41699,0.36,3
41700,0.041,4
41701,0.09,2
41702,0.06,1
41703,0.014,6
41704,0.019,1
41705,0.05,2
41706,0.015,3
41707,0.002,1
41709,0.002,1
41710,0.002,1
41714,0.008,1
41715,0.02,1
41716,0.024,3
41718,0.021,4
41719,0.016,2
41720,0.022,4
41721,0.023,4
41722,0.022,3
41723,0.01,3
41725,19.8,2
41726,9.76,5
41727,7.02,8
41728,7.57,9
41729,13.1,2
41731,2.03,8
41732,0.15,4
41734,0.027,6
41735,0.05,5
41736,0.049,5
41737,0.05,2
41738,0.028,5
41739,0.032,7
41740,0.009,1
41741,0.045,7
41742,0.016,6
41743,0.014,1
41747,16.2,2
41748,50.8,2
41749,1.59,5
41750,10.3,3
41752,8.29,3
41753,2.64,6
41761,0.08,2
41762,0.08,7
41763,0.1,4
41764,0.1,4
41765,16.3,5
41768,0.039,3
41769,0.1,7
41770,2.46,7
41771,0.39,4
41772,0.45,6
41773,0.34,6
41774,0.37,5
41775,4.49,7
41776,0.12,6
41777,0.09,4
41782,0.1,3
41783,0.12,3
41784,0.16,4
41785,0.38,3
41786,0.78,7
41787,0.4,6
41788,0.07,4
41789,0.07,3
41790,1.92,6
41791,6.86,5
41792,5.68,6
41795,2.52,1
41798,0.01,3
41800,0.011,4
41803,0.013,2
41804,0.01,2
41805,0.025,3
41806,0.16,2
41807,0.27,5
41810,0.041,6
41811,0.039,3
41822,0.012,4
41823,0.035,5
41824,0.012,5
41825,0.009,4
41826,0.005,4
41827,0.016,4
41828,0.015,4
41829,0.021,4
41830,0.01,4
41831,0.023,3
41832,0.025,4
41833,0.015,4
41834,0.22,4
41835,0.32,5
41836,29.3,4
41837,8.34,1
41838,22.2,3
41839,44.2,3
41840,3.8,2
41841,0.81,6
41842,0.13,4
41843,0.36,5
41844,0.36,6
41845,1.78,5
41846,0.05,3
41847,0.14,4
41848,6.6,5
41849,0.043,4
41850,0.016,5
41851,0.08,2
41852,0.05,4
41853,0.05,2
41854,0.08,4
41855,0.08,3
41857,4.26,4
41858,7.95,4
41859,18.4,1
41860,2.79,1
41861,14.2,1
41862,8.37,2
41863,3.84,2
41866,13.2,1
41867,5.41,1
41868,3.55,5
41869,21.9,1
41870,8.55,3
41871,0.09,4
41872,0.06,3
41873,0.09,3
41874,0.12,3
41875,3.12,2
41877,4.05,4
41878,5.53,4
41882,22.2,3
41883,9.31,2
41884,0.23,3
41885,0.2,3
41886,0.22,3
41887,0.21,4
41888,0.18,3
41889,0.22,3
41890,0.32,3
41891,0.19,3
41892,1.43,3
41893,7.19,1
41895,0.04,4
41896,1.2,2
41897,1.88,4
41898,1.15,4
41899,0.38,3
41900,0.25,3
41901,0.22,2
41902,8.2,4
41903,71,1
41906,13.6,3
41907,2.51,4
41908,1.68,4
41911,37,2
41912,7.68,4
41913,0.22,2
41914,0.47,4
41915,0.06,2
41916,1.35,4
41917,2.82,2
41918,2.39,3
41919,2.8,3
41920,2.63,3
41921,2.26,3
41922,3.19,3
41923,2.44,3
41924,2.44,3
41925,2.91,3
41926,2.66,2
41927,0.006,1
41928,0.08,2
41929,2.3,2
41931,0.032,2
41932,0.02,3
41933,0.06,2
41935,0.09,1
41936,0.07,1
41939,0.014,2
41942,3.16,1
41943,11.3,3
41944,10.9,3
41945,14.7,1
41946,17.4,2
41948,1.99,3
41949,0.1,3
41950,0.09,2
41951,0.07,1
41952,0.06,2
41953,0.06,2
41954,0.1,2
41955,0.06,1
41956,0.049,2
41957,0.05,2
41958,0.06,1
41959,0.05,3
41960,0.05,2
41961,0.039,2
41962,0.06,2
41963,0.043,2
41964,0.049,2
41965,0.044,2
41966,0.042,2
41967,0.041,2
41968,0.06,1
41969,0.06,1
41970,0.06,2
41971,0.06,2
41972,0.06,3
41973,0.05,2
41974,0.06,1
41975,0.049,2
41976,0.06,2
41977,0.06,1
41978,0.05,2
41979,0.17,2
41980,0.06,1
41981,0.045,2
41982,0.06,1
41983,0.07,1
41984,0.05,1
41985,0.05,1
41986,0.06,1
41987,0.07,1
41988,0.06,1
41989,0.06,1
41990,0.05,1
41991,0.1,2
41992,0.09,1
41993,0.08,1
41994,0.09,2
41995,0.06,2
41996,0.08,2
41997,0.09,2
41998,0.09,2
41999,0.09,1
42000,0.08,1
42001,0.05,2
42002,0.06,1
42003,0.06,1
42004,0.05,2
42005,0.041,2
42006,0.05,1
42007,0.06,1
42008,0.06,1
42009,0.06,1
42010,0.06,1
42011,0.06,1
42012,0.07,1
42013,0.06,1
42014,0.06,1
42015,0.05,2
42016,0.049,2
42017,0.047,3
42018,0.06,1
42019,0.07,1
42020,0.05,2
42021,0.05,1
42022,0.06,2
42023,0.06,1
42024,0.05,2
42025,0.06,2
42026,0.06,1
42027,0.07,2
42028,0.06,1
42029,0.07,1
42030,0.05,2
42031,0.06,1
42032,0.05,2
42033,0.07,1
42034,0.06,1
42035,0.05,2
42036,0.05,1
42037,0.06,2
42038,0.06,2
42039,0.06,1
42040,0.06,1
42041,0.09,1
42042,0.09,2
42043,0.043,2
42044,0.05,2
42045,0.05,2
42046,0.05,1
42047,0.06,1
42048,0.06,1
42049,0.08,1
42050,0.06,1
42051,0.06,1
42052,6.17,3
42059,0.09,2
42061,0.78,2
42063,2.51,1
42066,0.16,2
42067,0.12,2
42068,0.1,1
42069,0.14,2
42070,13.2,1
42071,10.3,1
42078,0.022,1
42079,0.014,1
42080,0.016,1
42081,0.017,1
42082,0.013,1
42083,0.012,1
42084,0.011,1
42085,0.011,1
42086,0.016,1
42087,0.01,1
42088,0.019,1
42089,0.018,1
42090,0.009,1
42091,0.014,1
42092,0.016,1
42093,0.016,1
42095,0.011,1
42096,0.01,1
42097,0.014,1
42098,0.008,1
42099,0.012,1
42100,0.012,1
42101,0.008,1
42102,0.006,1
42103,0.007,1
42104,0.013,1
42105,0.006,1
42106,0.009,1
42107,0.01,1
42108,0.005,1
42109,0.006,1
42110,0.009,1
42111,0.012,1
42112,0.014,1
42114,0.012,1
42115,0.007,1
42116,0.005,1
42117,0.012,1
42118,0.009,1
42119,0.007,1
42120,0.007,1
42121,0.009,1
42122,0.012,1
42123,0.012,1
42124,0.007,1
42125,0.012,1
42126,0.01,1
42127,0.01,1
42128,0.011,1
42129,0.006,1
42130,0.012,1
42131,0.012,1
42132,0.006,1
42133,0.015,1
42134,0.01,1
42135,0.012,1
42136,0.016,1
42137,0.009,1
42138,0.011,1
42139,0.008,1
42140,0.007,1
42141,0.008,1
42142,0.015,1
42143,0.008,1
42144,0.004,1
42145,0.009,1
42146,0.017,1
42147,0.008,1
42148,0.009,1
42149,0.009,1
42150,0.014,1
42151,0.014,1
42152,0.006,1
42153,0.005,1
42154,0.008,1
42155,0.011,1
42156,0.005,1
42157,0.005,1
42158,0.01,1
42159,0.005,1
42160,0.009,1
42161,0.005,1
42162,0.01,1
42163,0.007,1
42164,0.017,1
42165,0.008,1
42166,0.014,1
42167,0.008,1
42168,0.012,1
42169,0.014,1
42170,0.013,1
42171,0.009,1
42172,0.012,1
42173,0.008,1
42174,0.015,1
42175,0.01,1
42176,0.011,1
42177,0.01,1
42178,0.009,1
42179,0.006,1
42180,0.013,1
42181,0.006,1
42183,0.008,1
42184,0.004,1
42185,0.009,1
42186,0.006,1
42187,0.017,1
42188,0.015,1
42189,0.009,1
42190,0.01,1
42191,0.008,1
42192,0.02,1
42193,0.007,1
42194,0.014,1
42195,0.013,1
42196,0.007,1
42197,0.015,1
42198,0.008,1
42199,0.015,1
42200,0.014,1
42201,0.016,1
42202,0.013,1
42203,0.019,1
42204,0.016,1
42205,0.014,1
42206,0.013,1
42207,0.011,1
42208,0.009,1
42209,0.018,1
42210,0.015,1
42211,0.016,1
42212,0.015,1
42213,0.017,1
42214,0.007,1
42215,0.009,1
42216,0.012,1
42217,0.01,1
42218,0.01,1
42219,0.007,1
42221,0.012,1
42222,0.01,1
42223,0.004,1
42224,0.014,1
42225,0.011,1
42226,0.006,1
42227,0.007,1
42228,0.009,1
42229,0.008,1
42230,0.014,1
42231,0.018,1
42232,0.01,1
42233,0.008,1
42234,0.009,1
42235,0.009,1
42236,0.007,1
42237,0.007,1
42238,0.006,1
42239,0.012,1
42240,0.008,1
42242,0.007,1
42243,0.007,1
42244,0.009,1
42245,0.007,1
42246,0.012,1
42247,0.013,1
42248,0.011,1
42249,0.008,1
42250,0.015,1
42251,0.011,1
42252,0.013,1
42253,0.017,1
42254,0.012,1
42256,0.007,1
42257,0.002,1
42258,0.013,1
42259,0.009,1
42260,0.008,1
42261,0.017,1
42262,0.01,1
42263,0.014,1
42265,0.008,1
42266,0.01,1
42267,0.014,1
42268,0.01,1
42269,0.02,1
42270,0.014,1
42271,0.009,1
42272,0.013,1
42273,0.012,1
42274,0.013,1
42275,0.016,1
42276,0.01,1
42277,0.012,1
42278,0.009,1
42279,0.012,1
42280,0.01,1
42281,0.016,1
42282,0.009,1
42283,0.012,1
42284,0.01,1
42285,0.011,1
42286,0.008,1
42287,0.01,1
42288,0.014,1
42289,0.011,1
42290,0.014,1
42291,0.01,1
42292,0.009,1
42294,0.016,1
42295,0.01,1
42297,0.014,1
42298,0.012,1
42299,0.01,1
42301,0.01,1
42302,0.008,1
42303,0.012,1
42304,0.009,1
42305,0.009,1
42306,0.011,1
42307,0.009,1
42308,0.015,1
42309,0.011,1
42310,0.012,1
42312,0.01,1
42313,0.008,1
42314,0.007,1
42315,0.015,1
42316,0.008,1
42317,0.009,1
42318,0.007,1
42319,0.014,1
42320,0.016,1
42321,0.014,1
42322,0.017,1
42323,0.015,1
42324,0.012,1
42326,0.009,1
42327,0.011,1
42328,0.014,1
42329,0.006,1
42330,0.002,1
42331,0.008,1
42332,0.005,1
42333,0.002,1
42334,0.002,1
42336,0.006,1
42337,0.014,1
42339,0.002,1
42341,0.11,1
42342,1.14,1
42343,0.006,1
42345,0.1,1
42348,0.022,1
42349,0.002,1
42352,0.004,1
42354,0.005,1
42355,0.002,1
42356,0.017,1
42357,0.002,1
42362,0.025,1
42363,0.011,1
42366,0.002,1
42368,0.002,1
42369,0.007,1
42370,0.014,1
42372,0.002,1
42373,0.01,1
42374,0.002,1
42375,0.002,1
42378,0.002,1
42380,0.002,1
42388,0.019,1
42389,0.007,1
42390,0.007,1
42391,0.002,1
42396,0.002,1
42398,0.002,1
42400,0.002,1
42404,0.014,1
42405,0.002,1
42408,0.002,1
42409,0.002,1
42413,0.002,1
42414,0.004,2
42416,0.002,1
42417,0.002,1
42425,0.002,1
42429,0.002,1
42432,6.49,1
42433,42.3,1
42434,0.2,1
42435,0.013,1
42436,0.007,1
42437,0.015,1
42438,0.012,1
42439,0.016,1
42440,0.019,1
42441,0.024,1
42443,0.046,1
42444,0.007,1
42449,0.007,1
42451,0.002,1
42453,0.013,1
42454,0.008,1
42455,0.018,1
42456,0.012,1
42458,0.29,1
42459,0.18,1
42460,0.14,1
42461,0.31,1
42462,0.18,1
42463,0.08,1
42464,0.26,1
42465,0.09,1
42466,0.06,1
42467,0.17,1
42468,0.017,1
42469,0.2,1
42470,0.16,1
42471,0.33,1
42472,0.26,1
42473,0.89,1
42474,0.52,1
42475,0.14,1
42476,0.27,1
42477,0.21,1
42478,0.53,1
42479,0.05,1
42480,0.3,1
42481,0.12,1
42482,0.27,1
42483,0.17,1
42484,0.13,1
42485,0.06,1
42486,0.1,1
42487,0.06,1
42488,0.16,1
42489,0.12,1
42490,0.013,1
42491,0.01,1
42492,0.013,1
42493,0.01,1
42494,0.012,1
42495,0.012,1
42496,0.013,1
42497,0.012,1
42498,0.013,1
42499,0.011,1
42500,0.012,1
42501,0.015,1
42502,0.014,1
42503,0.015,1
42504,0.006,1
42505,0.016,1
42506,0.012,1
42507,0.009,1
42508,0.013,1
42509,0.014,1
42510,0.01,1
42511,0.019,1
42512,0.006,1
42513,0.012,1
42514,0.011,1
42515,0.021,1
42516,0.017,1
42517,0.014,1
42518,0.014,1
42519,0.01,1
42520,0.013,1
42521,0.013,1
42523,0.011,1
42524,0.01,1
42525,0.005,1
42527,0.014,1
42528,0.009,1
42529,0.015,1
42530,0.002,1
42531,0.009,1
42533,0.008,1
42534,0.008,1
42535,0.014,1
42536,0.013,1
42537,0.01,1
42538,0.015,1
42539,0.011,1
